,InversePortfolio,getHRP,getCLA
0,-0.06807023645448118,-0.11920942332922413,0.09565606078202138
1,0.4623179572728242,0.21889461287789658,0.5249124923929036
2,0.6025914769328313,0.42665683073828164,0.5812091940857032
3,0.2597205287604287,0.19366920557037304,0.09095536318212694
4,0.7859577221090177,0.713851838528679,0.8458195635728722
5,0.032627577331968194,-0.014033907582074345,0.08761453570246336
6,0.09554606705672652,0.07751398285888289,0.1662940793090062
7,0.05563528519563943,-0.01256824126421452,0.18746216061734522
8,-0.09808645328019383,-0.07417092618443488,-0.05842727947259774
9,0.4772419622276791,0.5354647160318984,0.42773188109127114
10,0.777930946151538,0.44085109824376834,1.0117133891196541
11,-0.20580343972432158,-0.18756410293286552,-0.21109151087150346
12,-0.19228311254666053,-0.17884879473166648,-0.24913655233304788
13,0.26592424630355804,0.22300760623910443,0.08699812819401309
14,0.2233674354878865,0.1651267186697225,0.1152741880687449
15,0.3937213249117868,0.4352561874749039,0.30109620324675856
16,0.4264275904203194,0.29585520443944513,0.28459492434892253
17,0.20565940707211827,0.18744058972894373,0.21308596249347866
18,-0.05273484098725301,-0.016807373673736525,-0.08774692263698369
19,0.23600329695143274,0.34296292124994565,0.3315926847244737
20,0.25638147915601905,0.3573205984354204,0.317327139004266
21,0.016456016737192547,0.05039567088306707,0.21420588679729757
22,0.24924541264208955,0.17865802976188583,0.48396908537210637
23,0.7741398263076744,0.6694362831053797,0.5996529981178824
24,-0.03021298527457794,0.06481689524273859,-0.028854426689848167
25,0.8551528561149802,0.47674446105472823,0.5760308807038437
26,0.19517804994703325,0.10834824861776182,0.3665077922277309
27,0.22069363917481444,0.17956769740583578,0.17727174118785083
28,0.17374719871450717,0.12496563649727666,0.19162784125833232
29,0.8958386859232892,0.9639319145809218,0.9447568727978548
30,-0.1581290557857158,-0.1975592016017229,-0.11747188984811807
31,0.8608085611146883,0.8494550593073593,0.7930645112705295
32,0.8241721965002693,0.5958684805731085,1.0582834057961215
33,0.1305119069518601,0.03925901766980111,-0.15082333513905777
34,-0.027072405978134095,-0.020635275625474625,-0.09708680721149876
35,0.5672713069160751,0.4868901617343433,0.7901566856624531
36,0.10665983035405846,0.05996544291035222,0.11735905726368667
37,0.6412651514614112,0.5840626435748284,0.7567602806542095
38,0.0859037155175193,0.007679818016179452,0.189404183840439
39,0.43779402886229124,0.515580961240873,0.18462713607836156
40,0.4837203126646705,0.34277704157452127,0.6618595527530191
41,0.42336047056678994,0.3365428758707476,0.39313733568413545
42,0.04987161162472731,0.019183630856478562,0.16456105055674852
43,0.28454227716853997,0.31556933462511205,0.2909289978644882
44,0.39249013398353316,0.3319698320613629,0.4051936364611315
45,0.17735004533225918,0.07137190824222794,0.21581139835330454
46,0.8609391030762328,0.6240854672068457,1.281580517170677
47,0.6254269018087566,0.614406226572759,0.5752353507410122
48,0.325035800926317,0.14121042536147965,-0.1015150695190401
49,0.9381757299627926,0.5382529123049107,0.9988552848767556
50,0.10780220802041285,0.03378545187505999,0.042913713279570054
51,0.004662056272502602,-0.02081621400578315,-0.033102331059421286
52,-0.09976820845136702,-0.055553546974980716,-0.19956966607224091
53,0.16311748611250465,0.18974826357537866,0.016907155990123268
54,0.4509658207658549,0.37882028131413836,0.3124015201828221
55,0.07352286773646233,0.11934806663787256,-0.00897572651833456
56,0.46867736125312387,0.42983536360298347,0.44488180499317287
57,0.7831061535566433,0.768672216820842,0.8359533548681819
58,0.04021143694734275,-0.06268850872190146,0.19590402626065329
59,0.46419473316985727,0.19882846461453507,-0.09697020765208797
60,0.27576017621011606,0.34680710310264806,0.3679208197663899
61,0.1833591469760354,0.08036591266841775,0.44529710567640923
62,0.41526305551366427,0.5027760675357376,0.521602718674848
63,0.22425562727583315,0.20543190568365155,0.290970356497638
64,-0.1742529151305401,-0.1495922878486884,-0.2513153289396305
65,0.819752865434421,1.0489186336479746,1.0387434077965771
66,-0.14502638730690753,-0.13661943105242536,-0.1452770529381685
67,0.49743958111355724,0.2964894727455052,0.42047631585886025
68,0.1825336052874449,0.1769265112143188,0.43016217664451606
69,0.18382955027761572,0.08814223756174555,0.038399615158684286
70,0.5808196773996717,0.2743172375611509,0.4882267104470426
71,0.5355400632127765,0.5127705224451764,0.29517393310251805
72,0.11702428826961686,0.18708006490256146,0.2093456702727461
73,0.46349922530522436,0.10517048004142082,0.12923674511233751
74,0.41188167669237474,0.382991231734334,0.7465288384709259
75,-0.11837022497249983,-0.08651003313011851,-0.11994630143288132
76,0.3961259372153283,0.24019688110441728,0.21768492679272633
77,-0.262196017489728,-0.2286842448171228,-0.3317728957674255
78,0.7069531363098429,0.47336660661051155,0.9955489517450715
79,-0.16934274021670437,-0.09653891289207162,-0.1455464805168889
80,0.8406983330778783,0.5256429058618703,0.43765906565571644
81,0.22765492561730638,0.18980431330479108,0.1462660686947681
82,0.7640044079889468,0.5357353526036042,0.4360307308958167
83,0.22777809434634588,0.11460622601786241,0.25561268887635613
84,0.05276874595735492,0.14678878857782873,-0.16081792249709626
85,0.9772026464451877,0.803753447703736,0.8927455888873337
86,0.0611909978954599,0.010741988602644748,0.26327561904644603
87,0.23850466954912242,0.22864633839075865,0.14085620756242068
88,0.5034650220663457,0.5133009200326824,0.4507154776059581
89,-0.09387954803338583,-0.10351752362089273,-0.1205474576860408
90,0.38237287549353915,0.21639397334495247,0.32351567040912266
91,0.284573148977755,0.06568229854142249,0.23481893437158963
92,0.5754682759225076,0.48358662837664945,0.37819328142237985
93,0.45056681063269655,0.6645065105192363,0.3855971684626922
94,-0.1309784864295187,-0.05601620108120764,-0.19225412998332603
95,0.4499932148277701,0.2740909938847187,0.1996588577822589
96,0.3074994283174399,0.18610343369561555,0.7792472510658581
97,0.7962845681282942,0.6725247353439494,0.8609052278428264
98,0.822096789166805,0.509235775687825,1.2006352400666214
99,0.7755977220478769,0.5998206926161513,0.6158381641127595
100,-0.11032142569911152,-0.10888279841591675,-0.2054035406990018
101,0.20285471103385566,0.15343448437995444,0.2687920099106762
102,0.10959140194011274,0.1487716805309902,0.18719900883018115
103,0.2961742782586343,0.20001557464359543,0.33876056178021274
104,-0.18760831515919074,-0.1416456001993035,-0.2552771839773642
105,0.43503248878822354,0.3278512710996879,0.13016171472164406
106,0.21008415580996553,0.20990845949561443,0.4560145796227897
107,0.6385774660296677,0.5169381324108671,0.36961830429104037
108,0.041987396887768424,0.014976228976054662,-0.10254156306620898
109,-0.10684414254576957,-0.03934889027233002,-0.1081122359437453
110,-0.05197482801508757,0.010491240556423032,-0.04570736674765685
111,0.8202487538364778,0.8719695599859711,1.2539478696646746
112,0.17517966501406068,0.12131541798900236,0.16611854871703624
113,0.4718713720977077,0.3943955563070001,0.22782365687083517
114,0.20127849271135845,0.22935951201962168,0.27589675794983304
115,0.405398627933776,0.4091763821650469,0.37139981904596
116,0.13962419329497866,0.08280111302782789,-0.15424044093666145
117,-0.105917354506607,-0.09403495861201638,0.06954058884022118
118,0.13755763446310731,0.0403621600052535,-0.03220067314267916
119,0.07502192482703096,0.13249897777850816,0.0014566430310694045
120,0.322310173676015,0.26975398664384587,0.3090564723139446
121,0.8323506467205737,0.689288706035216,0.8238712121626077
122,-0.040510349424352055,-0.05151746543375846,0.051476886846681946
123,0.5961675089514156,0.45398176917146715,0.4333413203265162
124,0.14731495494600844,0.05806623335533323,0.3236896097868722
125,0.5152224540854657,0.5494964503650446,0.39560951183930726
126,0.1530978736020716,0.13213324101406299,0.3191246773560372
127,0.22338122063612298,0.14028743117577092,0.39868559132396597
128,-0.048694410777197494,-0.03910731180139404,-0.06603560240518358
129,-0.04573054720770453,-0.060572891543825946,-0.11944606411270453
130,0.010560727005193726,0.02242218853101141,0.01282301367212102
131,0.4230450029701054,0.2882782786272484,0.3950124313331711
132,0.33388809241149797,0.4986228529462271,0.27736904364800297
133,-0.040870891116418284,-0.12743540616175386,-0.2199584090074893
134,0.11321739863941649,0.07969093599354449,0.13709268429665955
135,0.5954089495173791,0.4364829800014358,0.49684260624737475
136,-0.06425875163520178,-0.010375308032484432,-0.10346344714882005
137,0.07479567130114795,-0.022492634272353373,0.2878387953865782
138,0.07833580249592953,0.10338188480233312,0.09333496255058149
139,0.28124417283108705,0.28657753019035925,0.1633333603891478
140,0.8974578503156267,0.7388126758103886,1.2898441512320429
141,0.8007648223571286,0.491455162508188,1.0437176711092633
142,0.3201729642522657,0.22266563273481155,0.35134275577674123
143,-0.15121682538579373,-0.09628196481931961,-0.139537280340002
144,-0.12347931154111069,-0.052031205254797985,-0.025824843527541552
145,0.2644196647542527,0.2789276376018479,0.31398102885786283
146,0.7100250632391254,0.5203673189557567,0.11740174727994002
147,0.4845898560802262,0.3666472347871763,0.31413450705247925
148,0.047581134747203935,0.05147315474258751,0.014792561802176474
149,-0.03472341649448418,-0.006626389767212415,-0.1084231349601058
150,0.3475391438034725,0.18025177548716242,0.11266840244420218
151,0.6101343006589279,0.5016800240301982,0.9376763972731963
152,0.05853117481614434,-0.006912235460857841,-0.052118043145409576
153,0.09251385731943218,0.11731832309551482,0.26470022996282494
154,0.14133345805497788,0.05969817041102177,0.23483094128416448
155,0.14918489414969138,0.0804526815640767,0.28035170733109327
156,0.26740184961307234,0.29267105261689275,0.3008825511169526
157,0.8819113993286491,0.5937990046996393,0.5218861377279345
158,0.33120618597936624,0.15769136079930224,0.3879552932980157
159,-0.15338787984379398,-0.10960214080499986,-0.13323306780690536
160,0.01729076664153517,-0.006150895365252151,0.036171973085008746
161,0.3668164280288553,0.29142567988251833,0.35773038786800515
162,0.8195898018725256,0.2866414329150835,0.5990650049297499
163,0.44996709765524856,0.5304495050309288,0.46401668811547503
164,0.059045927996324465,-0.03909159520736105,-0.07544094509677501
165,0.4547034669322101,0.4852325187716655,0.32653199335964356
166,0.066755507528371,0.061043712113091564,0.25215457428095167
167,-0.027887082368793004,-0.07320750382995866,-0.09979325744071932
168,0.1313198286121755,0.07594099379604557,0.029289174583984723
169,0.8526006153070336,0.39449226511671,0.534701968059802
170,0.6099061325434476,0.544317283799751,0.8038241213330928
171,0.30032652050602304,0.28933770209905396,0.21287342849814728
172,0.003970964623298157,0.13614476686808574,0.10331602434529841
173,0.31734105029027004,0.16248287489842217,0.21290622630519662
174,0.5237949593352176,0.5600455431888907,0.5192355478800972
175,0.17671351985224049,0.12599915437699472,-0.033863164328998385
176,0.21065748621167413,0.2683392355711771,0.19787143345242342
177,0.38271195140298464,0.26431749526751736,0.3716361138087485
178,0.27352960634844115,0.4072519601101774,0.18197259521400877
179,0.22185947304132547,0.38204714474248114,0.262660390825449
180,0.6895155373292132,0.37611431724306876,0.4195519118035951
181,-0.1777079668878938,-0.15965361467152528,-0.1799503727446129
182,0.06346347012545861,0.06759859090948295,0.21973728550945992
183,-0.08333227266784105,-0.05776746719951664,0.004975092061015651
184,0.7673758409421716,0.6630696793574089,0.9398232427304016
185,0.7184058242419411,0.5061176734085271,0.34066049749614424
186,-0.059445070580958936,-0.005315030818835109,-0.03030767076132901
187,-0.06948441726329502,-0.05295012334997107,-0.09657812694152235
188,-0.042330463184212186,-0.035296481726079465,-0.15323406365599535
189,-0.023066172670537233,-0.02836517273593664,0.06834692669171227
190,-0.12253238178251202,-0.1193263805358965,-0.1983811822158672
191,0.21975015259211284,0.20318078818895424,0.15549401619870484
192,-0.009859132807201743,-0.0029687025826776736,-0.15529347975682628
193,0.7649176267515518,0.7044842064286536,0.8747261432527169
194,0.23867433714183273,0.023997086149867286,0.08867085184787782
195,-0.13518536048470498,-0.07434969176806727,-0.18605025296181954
196,0.153724433597348,0.11913630111875761,0.14659413593238457
197,0.21263544033178983,0.16592850614732502,0.2173537820588778
198,-0.09936813573687986,-0.06636006461406097,-0.05093969838300905
199,-0.19013548825530424,-0.20243621889741836,-0.19658169261337233
200,-0.18145132060785218,-0.2025204615506856,-0.2215295092116395
201,-0.09070546584526284,-0.019389642728108503,-0.08483786685064731
202,0.21278192692083842,0.19412525143220782,0.17293628249056225
203,0.9016464079665041,0.46136939640674046,1.0162992953899064
204,0.3186380020793642,0.34579687281694316,0.18559807196245526
205,0.5181516501241765,0.5410280979467572,0.5236291035660634
206,0.24996181279801588,0.09680667849170432,0.11008252500261295
207,-0.04584425543953241,-0.054639321115971584,-0.06601380434893755
208,0.3956013458735006,0.34139591126849567,0.27599518068645157
209,0.22803919809123552,0.18611186353495301,0.20634228874149962
210,0.7721137821139412,0.8110519770097595,0.956055329111634
211,-0.10930164756785787,-0.14574092273893224,-0.17562452387200933
212,0.1629723811187589,-0.0049321939206535825,-0.05718107177918008
213,0.43369925906498774,0.49529779093595194,0.1710015783263008
214,0.6597844692795183,0.47888815902796145,0.48809854463864166
215,0.13219566906415792,-0.008440122165849773,0.24682590132810356
216,-0.07806618459372994,-0.06646678085972824,-0.14606256979092613
217,-0.104064092190983,-0.015065028812556669,-0.05950997011904047
218,0.4344585048088334,0.4853757048516374,0.46877625624864905
219,0.8656007005194091,0.6587020232318355,0.7849517489144753
220,0.3168164064141539,0.05884809129952773,-0.09162483165647661
221,0.43601567207820047,0.47315904967518185,0.2878828565350653
222,0.2516116581668013,0.2719880755323618,0.19393186628352854
223,-0.14438173245808728,-0.1258726426077481,-0.07465848391715257
224,-0.02843277035334557,-0.020566697885114116,-0.12895646866552635
225,0.42148449789965303,0.32852134571170444,0.29936515132228214
226,-0.06635676046954431,-0.04155409504153729,-0.047355052804614495
227,0.29166498695448406,0.236602790915442,0.16152658222011174
228,0.6337235483521115,0.6649395754769727,0.9228629967537811
229,0.5048649384642145,0.22535939284929252,0.21056129886301767
230,-0.20625005252168116,-0.18683526193765287,-0.18829262091311172
231,0.6111728751010066,0.3526511799298391,0.5337907280237464
232,-0.10096475710078412,-0.10858713676418408,-0.24548792741859293
233,0.27940274829484957,0.24592704388033537,0.0751512337940432
234,0.1796430732190979,0.03343394031761515,0.058958934605386926
235,0.5167424713126634,0.35548645132391576,0.8167833638984654
236,0.11769228815075117,0.06961128222437063,0.029841197126350583
237,0.520795240678523,0.36221715178015734,0.4472327169554078
238,-0.11839590054889759,-0.10458767060049545,-0.1437580230547849
239,0.3810926674217767,0.25957504552210375,0.28323766228345537
240,0.20067621033074112,0.14919518261585996,0.29043589659158786
241,0.8272148476699044,0.911490484826526,1.1069317854375518
242,-0.11475800580401052,-0.0908196005854639,-0.10890467469733323
243,0.34674474859324,0.4054321643037655,0.15561450941084765
244,-0.047924609448687705,-0.026603741964935423,-0.056614651358859014
245,0.5921269193421448,0.5185248090819652,0.542381195379668
246,0.27438387718998825,0.2821050163451737,0.22356187336336553
247,-0.044765058075565634,0.020108928416383787,0.008941624499439804
248,0.2683925790822661,0.2045790698094072,0.03573170770789935
249,0.6793895187868861,0.6562062838380338,0.9793739634157201
250,0.12675328698126043,0.11301957717693556,0.11263631893123116
251,0.9128157515349951,0.7512548349011274,1.208350047005855
252,0.24449763606243402,0.18997024147218045,0.12672051967533937
253,0.40398759290290664,0.3016158234747097,0.6084208229873369
254,0.19263043455581852,0.06086237159835317,0.09175516324485922
